16470,321181,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,6,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,16,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,3,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,2,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,17,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
16530,321181,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,6,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,16,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,3,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,2,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,17,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
16680,321181,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,6,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,16,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,3,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,2,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,17,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
16830,321181,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,6,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,16,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,3,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,2,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,17,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
17430,321181,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,6,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,16,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,3,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,2,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,17,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
17460,321181,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,6,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,16,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,3,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,2,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,17,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
18150,321071,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,6,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,17,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,3,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,16,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,17,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
18240,321071,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,6,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,17,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,3,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,16,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,17,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
18330,321071,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,6,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,17,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,3,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,16,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,17,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
18540,321071,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,6,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,17,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,3,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,16,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,17,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
18720,321071,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,6,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,17,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,3,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,16,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,17,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
18840,321071,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,6,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,17,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,3,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,16,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,17,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
19110,321071,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,6,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,17,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,3,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,16,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,17,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
19920,320940,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,8,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,14,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,20,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,20,13,14,19,9,14,3,1,11,6,9,15,1,20,4,6,3,6,12,8,18,5,5,11,17,8,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,17,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,3,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,6,5,4,18,19,1,5,20,16,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,8,12,15,11,13,17,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
20130,320844,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,17,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,6,2,14,15,3,10,13,2,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,16,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,17,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,2,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,3,8,4,0,8,19,7,1,4,15,9,20,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
20580,320780,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,6,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,20,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,2,2,14,15,3,10,13,6,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,3,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,17,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,17,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,16,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,3,8,4,0,8,19,7,1,4,15,9,6,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
20880,320525,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,4,12,6,7,13,14,1,10,2,15,10,11,11,16,8,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,4,1,4,12,4,19,14,16,10,0,12,4,6,12,8,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,6,2,14,15,3,10,13,2,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,14,6,12,8,18,5,5,11,17,8,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,17,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,17,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,16,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,6,12,15,11,13,3,8,6,0,8,19,7,1,4,15,9,20,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
21390,319875,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,6,12,6,7,13,14,1,10,2,15,10,11,11,16,8,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,4,1,2,12,4,19,14,16,10,0,12,4,6,12,14,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,6,2,14,15,3,10,13,2,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,3,6,12,8,18,5,5,11,17,8,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,17,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,17,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,16,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,8,12,15,11,13,3,8,6,0,8,19,7,1,4,15,9,20,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
21480,319875,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,6,12,6,7,13,14,1,10,2,15,10,11,11,16,8,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,4,1,2,12,4,19,14,16,10,0,12,4,6,12,14,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,6,2,14,15,3,10,13,2,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,3,6,12,8,18,5,5,11,17,8,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,17,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,17,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,16,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,8,12,15,11,13,3,8,6,0,8,19,7,1,4,15,9,20,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
21600,319875,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,6,12,6,7,13,14,1,10,2,15,10,11,11,16,8,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,4,1,2,12,4,19,14,16,10,0,12,4,6,12,14,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,6,2,14,15,3,10,13,2,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,3,6,12,8,18,5,5,11,17,8,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,17,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,17,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,16,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,8,12,15,11,13,3,8,6,0,8,19,7,1,4,15,9,20,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
21690,319875,0,1,0,2,3,4,5,6,6,6,5,0,5,3,7,8,9,10,7,6,11,7,6,12,6,7,13,14,1,10,2,15,10,11,11,16,8,5,17,18,14,19,7,16,16,2,17,12,13,12,19,4,10,19,11,4,17,18,13,14,13,5,2,7,13,7,19,4,1,2,12,4,19,14,16,10,0,12,4,6,12,14,8,20,4,14,18,20,12,18,2,8,9,20,8,7,16,7,15,7,19,1,0,15,6,9,3,4,16,13,14,14,2,2,7,12,20,9,13,13,7,10,1,2,10,12,0,11,0,1,15,14,7,14,18,10,12,3,15,11,17,12,4,2,10,4,1,10,11,19,8,12,20,19,6,2,14,15,3,10,13,2,13,14,19,9,14,3,1,11,20,9,15,1,20,4,6,3,6,12,8,18,5,5,11,17,8,1,13,13,16,18,6,18,6,3,8,2,1,6,8,19,1,18,17,20,4,1,3,9,1,12,0,17,11,17,8,3,0,7,3,1,9,1,1,11,9,20,11,5,17,18,7,9,9,15,0,2,12,8,6,20,20,4,18,19,6,15,10,16,20,5,4,18,19,1,5,20,16,15,15,18,16,3,19,20,15,16,3,20,18,17,17,17,18,9,8,12,15,11,13,3,8,6,0,8,19,7,1,4,15,9,20,17,5,11,12,4,10,0,19,16,0,10,5,16,13,0,9,11,5,2,5,17,16,1,13,13,10,18,0,6
